,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,link,created_at,tweet_type,user.screen_name,user.id,user.friends,user.followers,user.verified,user.account_created_at,user.location,media.media_type,media.media_urls,geolocation,hrisk_img,relevant,forecast,text,user.name,id.trunc
1058,1058,1066,1066.0,901743428358242304,http://twitter.com/KPRC2/statuses/901743428358242304,2017-08-27 09:49:21+00:00,original_tweet,kprc2,27583598,1536,549350,True,2009-03-30T04:25:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIOi248WsAAhQ8N.jpg'],,yes,yes,no,"Rainfall totals for last 24 hours. Look at I-45 Gulf Fwy corridor: 18-21 inches! List of bayou levels, rain totals:… https://t.co/RiJD3s8eMR",KPRC 2 Houston,
1059,1059,1067,1067.0,901744198021517312,http://twitter.com/KHOU/statuses/901744198021517312,2017-08-27 09:52:25+00:00,original_tweet,khou,15791186,1006,610747,True,2008-08-09T18:33:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIOjjtLWAAEie1p.jpg'],,yes,yes,no,WATCH LIVE: @DavidPaulKHOU @BrooksKHOU @KHOUBlake11 are live with the Houston Flood Emergency coverage. WATCH:… https://t.co/y3f9oaOVCi,KHOU 11 News Houston,
1060,1060,1068,1068.0,901746164990705665,http://twitter.com/KevinMCox/statuses/901746164990705665,2017-08-27 10:00:14+00:00,original_tweet,kevinmcox,62437828,331,542,False,2009-08-03T04:38:42.000Z,"Galveston & Houston, TX",photo,['http://pbs.twimg.com/media/DIOlKLZVYAEq0O9.jpg'],,yes,yes,no,Preliminary 24 rainfall totals show Galveston County with just over 20 inches at county line btw League City / Frie… https://t.co/TnDUhGcEwU,Kevin M. Cox,
1061,1061,1069,1069.0,901748355893784576,http://twitter.com/NWSHouston/statuses/901748355893784576,2017-08-27 10:08:56+00:00,original_tweet,nwshouston,600958397,349,36938,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIOnWW4VAAEb3os.jpg'],,yes,yes,yes,NEW FLASH FLOOD EMERGENCY in effect encompasses the previous 3 Flash Flood Emergencies and is in effect until 10:45… https://t.co/MXOQIVRSuf,NWS Houston,
1062,1062,1070,1070.0,901749949557338112,http://twitter.com/TxStormChasers/statuses/901749949557338112,2017-08-27 10:15:16+00:00,original_tweet,txstormchasers,27557391,101279,215208,True,2009-03-30T01:49:47.000Z,"Cedar Hill, TX",photo,['http://pbs.twimg.com/media/DIOozJnXUAAtWv6.jpg'],,yes,yes,yes,8/27 5:15 AM Unprecedented Flash Flood Emergency Event Continues for Houston Metro https://t.co/gDvnJEBPhA #txwx… https://t.co/CO18rWqrXp,Texas Storm Chasers,
1063,1063,1071,1071.0,901751569477230593,http://twitter.com/NHartfordWX/statuses/901751569477230593,2017-08-27 10:21:42+00:00,original_tweet,nhartfordwx,2717234881,867,1794,False,2014-08-08T14:24:53.000Z,"Austin, TX",photo,['http://pbs.twimg.com/media/DIOqATPVAAAnJyC.jpg'],,yes,yes,yes,Additional rain totals expected through Wednesday (most in next 24 hours) according to the NWS.  This is on top of… https://t.co/lf1wj6bhuH,Nicole Hartford ⚡️,
1064,1064,1072,1072.0,901752415090855937,http://twitter.com/NHartfordWX/statuses/901752415090855937,2017-08-27 10:25:04+00:00,original_tweet,nhartfordwx,2717234881,867,1795,False,2014-08-08T14:24:53.000Z,"Austin, TX",photo,['http://pbs.twimg.com/media/DIOqh2LVAAA6VlH.jpg'],,yes,yes,yes,"FLASH FLOOD WARNING continues for Bastrop, Caldwell, Fayette, and Lee counties until 11:45 AM. Warnings expired in… https://t.co/q9dEJYuM5u",Nicole Hartford ⚡️,
1065,1065,1073,1073.0,901752770990141445,http://twitter.com/KPRC2/statuses/901752770990141445,2017-08-27 10:26:29+00:00,original_tweet,kprc2,27583598,1536,549425,True,2009-03-30T04:25:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIOrWz7W0AAgFRz.jpg'],,yes,yes,no,"Meyerland friends, Brays Bayou is at 52.10 feet. Memorial Day '15, it was 52.90 feet. Be safe! Check bayou levels:… https://t.co/cvnztkV3II",KPRC 2 Houston,
1066,1066,1074,1074.0,901753588267016193,http://twitter.com/KevinMCox/statuses/901753588267016193,2017-08-27 10:29:43+00:00,original_tweet,kevinmcox,62437828,331,546,False,2009-08-03T04:38:42.000Z,"Galveston & Houston, TX",photo,['http://pbs.twimg.com/media/DIOsDCtVwAEhXy0.jpg'],,yes,yes,no,These offshore rain bands spinning our direction make me very nervous for what the rest of the day brings. #Harvey… https://t.co/8652ERRfkl,Kevin M. Cox,
1067,1067,1075,1075.0,901759217274675202,http://twitter.com/RosenbergPolice/statuses/901759217274675202,2017-08-27 10:52:05+00:00,original_tweet,rosenbergpolice,774697885,101,7557,True,2012-08-22T23:19:21.000Z,"Rosenberg, Texas USA",photo,['http://pbs.twimg.com/media/DIOxJs5UwAAMoYu.jpg'],,yes,yes,no,Rosenberg has been getting consistent rain for the past several hours however we do not have any reports of widespr… https://t.co/bO9oEssF3z,Rosenberg Police,
1068,1068,1076,1076.0,901759336384483328,http://twitter.com/RosenbergPolice/statuses/901759336384483328,2017-08-27 10:52:34+00:00,original_tweet,rosenbergpolice,774697885,101,7557,True,2012-08-22T23:19:21.000Z,"Rosenberg, Texas USA",photo,['http://pbs.twimg.com/media/DIOxVUCUQAAnK06.jpg'],,yes,yes,yes,The rain is still projected to stay until Tuesday or Wednesday. The main concern is the flooding of the Brazos Rive… https://t.co/CEIi5E8yrh,Rosenberg Police,
1069,1069,1077,1077.0,901759744120987650,http://twitter.com/Fox26Houston/statuses/901759744120987650,2017-08-27 10:54:11+00:00,original_tweet,fox26houston,17094323,5364,248382,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIOxtMYVwAAH0Yt.jpg'],,yes,yes,no,#HURRICANEHARVEY Flood Warning Interactive map for Harris county https://t.co/9PsXafLfIR YOUR GULF COAST WEATHER AU… https://t.co/uDakroytl4,FOX26Houston,
1070,1070,1078,1078.0,901759963986624512,http://twitter.com/breakingweather/statuses/901759963986624512,2017-08-27 10:55:03+00:00,original_tweet,breakingweather,19071682,2014,850304,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DIOx6DXVoAEG_f0.jpg'],,yes,yes,no,A life-threatening #flooding situation is ongoing in Houston. Rain is falling on areas that already picked up &gt;1ft:… https://t.co/rStNRFzRr4,AccuWeather,
1071,1071,1079,1079.0,901762257402695680,http://twitter.com/NWSSanAntonio/statuses/901762257402695680,2017-08-27 11:04:10+00:00,original_tweet,nwssanantonio,594749537,189,26472,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,"['http://pbs.twimg.com/media/DIOzn9pW4AAT9__.jpg', 'http://pbs.twimg.com/media/DIOzo_3WAAEOw6z.jpg', 'http://pbs.twimg.com/media/DIOzo_3W4AA2uXu.jpg', 'http://pbs.twimg.com/media/DIOzo_6XgAAVEKA.jpg']",,yes,yes,yes,***TS #Harvey Update***  1. Major flooding ongoing in Bastrop/Caldwell Co. 2. Harvey barely moving.  Full details -… https://t.co/Ol52Apb5qs,NWS San Antonio,
1072,1072,1080,1080.0,901764485928689665,http://twitter.com/TxStormChasers/statuses/901764485928689665,2017-08-27 11:13:02+00:00,original_tweet,txstormchasers,27557391,101279,215274,True,2009-03-30T01:49:47.000Z,"Cedar Hill, TX",photo,['http://pbs.twimg.com/media/DIO2BJ7VoAAINAz.jpg'],,yes,yes,yes,"⚠️⚠️ CIVIL EMERGENCY MESSAGE FOR HARRIS, GALVESTON, BRAZORIA COUNTIES INCLUDING CITY OF HOUSTON⚠️⚠️⚠️ #houwx #txwx… https://t.co/h3Z4fYPoQd",Texas Storm Chasers,
1073,1073,1081,1081.0,901765141787811841,http://twitter.com/GregPostel/statuses/901765141787811841,2017-08-27 11:15:38+00:00,original_tweet,gregpostel,872355266,682,42111,True,2012-10-10T19:14:44.000Z,"Atlanta, GA",animated_gif,['https://video.twimg.com/tweet_video/DIO2jXtXcAMjWhq.mp4'],,yes,yes,no,There is a 35-50 mph onshore flow ... with near 80-degree dew points .... surging into Texas #flooding  #Harvey… https://t.co/WXiTQJWzee,Greg Postel,
1074,1074,1082,1082.0,901765351960190976,http://twitter.com/NWSHouston/statuses/901765351960190976,2017-08-27 11:16:28+00:00,original_tweet,nwshouston,600958397,349,37202,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIO2zrNXkAAqImu.jpg'],,yes,yes,yes,EMERGENCY MANAGEMENT HAS REQUESTED: IF HIGHEST FLOOR OF YOUR HOME BECOMES DANGEROUS...GET ON THE ROOF. #houwx… https://t.co/zO8ur279Fb,NWS Houston,
1075,1075,1083,1083.0,901765910859571203,http://twitter.com/NHC_Atlantic/statuses/901765910859571203,2017-08-27 11:18:41+00:00,original_tweet,nhc_atlantic,299798272,0,278338,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DIO3SywWsAEdmri.jpg'],,yes,yes,yes,Catastrophic flooding underway across the middle/upper Texas coast from #Harvey. Follow @NWSHouston @NWSCorpus… https://t.co/JepIx2tVpf,NHC Atlantic Ops,
1076,1076,1084,1084.0,901771186463547392,http://twitter.com/TexasTribune/statuses/901771186463547392,2017-08-27 11:39:39+00:00,original_tweet,texastribune,44513878,60568,149045,True,2009-06-04T01:37:46.000Z,"Austin, Texas",photo,['http://pbs.twimg.com/media/DIO8ADiUIAAMV2z.jpg'],,yes,yes,no,9.92 inches of rain fell within 3 hours over portions of SE Harris County last night. https://t.co/ONt0D1fGXw via… https://t.co/JalMCmRiVR,Texas Tribune,
1077,1077,1085,1085.0,901771694817366016,http://twitter.com/NWSFortWorth/statuses/901771694817366016,2017-08-27 11:41:40+00:00,original_tweet,nwsfortworth,589123768,176,84325,True,2012-05-24T13:29:17.000Z,"Fort Worth, Texas",animated_gif,['https://video.twimg.com/tweet_video/DIO7YgDW0AEQb6S.mp4'],,yes,yes,no,"6:40 AM: Nearly stationary #Harvey continues to impact south Texas, but also bringing the rainbands across parts of… https://t.co/Ak7YQDiIyn",NWS Fort Worth,
1078,1078,1086,1086.0,901772664058064896,http://twitter.com/Ginger_Zee/statuses/901772664058064896,2017-08-27 11:45:31+00:00,original_tweet,ginger_zee,84194879,2073,1949313,True,2009-10-22T00:02:08.000Z,New York,photo,['http://pbs.twimg.com/media/DIO9dI0VAAMbXla.jpg'],,yes,yes,yes,"This is the Buffalo Bayou we showcased on @ABCWorldNews ...this morning surpassing record, meaning worse than TS Al… https://t.co/SwoOijS9cP",Ginger Zee,
1079,1079,1087,1087.0,901773537425403904,http://twitter.com/mattlanza/statuses/901773537425403904,2017-08-27 11:49:00+00:00,original_tweet,mattlanza,16752675,4157,11775,True,2008-10-15T02:25:36.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIO-OlHUIAEC3Zj.jpg'],,yes,yes,yes,Update @SpaceCityWX focuses on the forecast ahead. Not great news. Few words needed right now. Be safe.… https://t.co/KG7B5aQSvK,Matt Lanza,
1080,1080,1088,1088.0,901773723296043008,http://twitter.com/NWSHouston/statuses/901773723296043008,2017-08-27 11:49:44+00:00,original_tweet,nwshouston,600958397,349,37459,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIO-a7HUMAAaZ1i.jpg'],,yes,yes,yes,Radar Update 6:47 AM CDT: A FLASH FLOOD EMERGENCY remains in effect for much of SE TX. PLEASE continue to STAY PUT.… https://t.co/Ic2m0pAXJe,NWS Houston,
1081,1081,1089,1089.0,901773799380606976,http://twitter.com/Fox26Houston/statuses/901773799380606976,2017-08-27 11:50:02+00:00,original_tweet,fox26houston,17094323,5364,248455,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIO-ecCUQAAUxyS.jpg'],,yes,yes,yes,"Flash Flood Warning until 12:30PM for parts of Grimes, Galveston,Montgomery,San Jacinto,Chambers,Liberty,Polk, Walk… https://t.co/pTsYG7JIld",FOX26Houston,
1082,1082,1090,1090.0,901777048313712641,http://twitter.com/JohnDawsonFox26/statuses/901777048313712641,2017-08-27 12:02:57+00:00,original_tweet,johndawsonfox26,567696090,50,65014,True,2012-04-30T22:30:09.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIPBcC_V4AEcZCH.jpg'],,yes,yes,yes,Catastrophic flooding continues in Houston. Be safe and stay where you are. What has daylight brought into view for… https://t.co/RMvFXa6dOW,John Dawson,
1083,1083,1091,1091.0,901777315344068608,http://twitter.com/EricBlake12/statuses/901777315344068608,2017-08-27 12:04:00+00:00,original_tweet,ericblake12,912858588,3423,14411,True,2012-10-29T17:20:09.000Z,"Miramar, FL",photo,"['http://pbs.twimg.com/media/DIPBrlGUwAA27DW.jpg', 'http://pbs.twimg.com/media/DIPBrk_VAAEwF5Y.jpg']",,yes,yes,no,"1-2+ feet of rain across all of the #Houston metro area already, causing the life-threatening catastrophic flooding… https://t.co/a3dSRgjmqz",Eric Blake 🌀,
1084,1084,1092,1092.0,901777551902871552,http://twitter.com/NWSHouston/statuses/901777551902871552,2017-08-27 12:04:57+00:00,original_tweet,nwshouston,600958397,349,37588,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIPB5wxXkAAzF6A.jpg'],,yes,yes,yes,Majority of rivers &amp; bayous are at record values. Devastating flooding has occurred &amp; additional bands of rainfall… https://t.co/bd7hqhFxoO,NWS Houston,
1085,1085,1093,1093.0,901779145708982274,http://twitter.com/NWSFortWorth/statuses/901779145708982274,2017-08-27 12:11:17+00:00,original_tweet,nwsfortworth,589123768,176,84329,True,2012-05-24T13:29:17.000Z,"Fort Worth, Texas",photo,['http://pbs.twimg.com/media/DIPDUslV4AEoXc7.jpg'],,yes,yes,yes,Stationary TS #Harvey leading to life-threatening flooding over the next few days for SE TX. Rainbands reaching NTX… https://t.co/Dn7Hk4ibWC,NWS Fort Worth,
1086,1086,1094,1094.0,901780106158493697,http://twitter.com/NWSHouston/statuses/901780106158493697,2017-08-27 12:15:06+00:00,original_tweet,nwshouston,600958397,349,37678,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIPEOcyXcAAXnKK.jpg'],,yes,yes,yes,"Additional catastrophic, unprecedented, and life threatening  flooding continues today and into next week #houwx… https://t.co/sz2o4cWNa7",NWS Houston,
1087,1087,1095,1095.0,901782284742873088,http://twitter.com/weatherchannel/statuses/901782284742873088,2017-08-27 12:23:45+00:00,original_tweet,weatherchannel,20998647,6334,2945165,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DIPF8BYXgAAEDL2.jpg'],,yes,yes,yes,"FLASH FLOOD EMERGENCY continues for Houston. Some areas have seen 20"" of rain with more to come. Check out The Weat… https://t.co/ajizVfw8Bh",The Weather Channel,
1088,1088,1096,1096.0,901784351985332225,http://twitter.com/NWSSanAntonio/statuses/901784351985332225,2017-08-27 12:31:58+00:00,original_tweet,nwssanantonio,594749537,189,26511,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DIPHhK0UMAAnU9q.jpg'],,yes,yes,no,"7:29a - Morning atmosphere profile from Austin, TX by @stedwardsu &amp; others.  Take away - Red &amp; green line overlap =… https://t.co/mbyABl1wGH",NWS San Antonio,
1089,1089,1097,1097.0,901785546342715392,http://twitter.com/breakingweather/statuses/901785546342715392,2017-08-27 12:36:43+00:00,original_tweet,breakingweather,19071682,2014,850349,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DIPJLKnVwAAOcE4.jpg'],,yes,yes,yes,"Catastrophic flooding is well underway in Houston, with little relief from the rain expected for several days:… https://t.co/C58BNANPxj",AccuWeather,
1090,1090,1098,1098.0,901785811045294080,http://twitter.com/NHC_Atlantic/statuses/901785811045294080,2017-08-27 12:37:46+00:00,original_tweet,nhc_atlantic,299798272,0,278441,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DIPIpNdXUAARvLB.jpg'],,yes,yes,yes,Catastrophic and life-threatening flooding in the Houston metropolitan area is expected to worsen.  #Harvey… https://t.co/x0I3FQU8Iu,NHC Atlantic Ops,
1091,1091,1099,1099.0,901787638918676480,http://twitter.com/Ginger_Zee/statuses/901787638918676480,2017-08-27 12:45:02+00:00,original_tweet,ginger_zee,84194879,2073,1949443,True,2009-10-22T00:02:08.000Z,New York,photo,"['http://pbs.twimg.com/media/DIPLEMLUEAA0_do.jpg', 'http://pbs.twimg.com/media/DIPLEMHUMAAmJw9.jpg']",,yes,yes,yes,"24.1"" of rain has already fallen in Houston and this is NOT over. Forecast includes another foot or more - look at… https://t.co/hAwnf2ayvd",Ginger Zee,
1092,1092,1100,1100.0,901787844817158146,http://twitter.com/KPRC2/statuses/901787844817158146,2017-08-27 12:45:51+00:00,original_tweet,kprc2,27583598,1536,549790,True,2009-03-30T04:25:49.000Z,"Houston, TX",animated_gif,['https://video.twimg.com/tweet_video/DIPLOqNV4AAYTKw.mp4'],,yes,yes,yes,"Catastrophic flooding in #Houston expected to worsen &amp; could become historic, NWS says; Watch #KPRC2 live now… https://t.co/D6DNOUvlym",KPRC 2 Houston,
1093,1093,1101,1101.0,901788849390710784,http://twitter.com/NWSFortWorth/statuses/901788849390710784,2017-08-27 12:49:50+00:00,original_tweet,nwsfortworth,589123768,176,84336,True,2012-05-24T13:29:17.000Z,"Fort Worth, Texas",photo,['http://pbs.twimg.com/media/DIPMA5_VYAEk9Ty.jpg'],,yes,yes,yes,24 hour rainfall from TS Harvey from 7 AM Sat- 7AM Sun. Massive amount of rain near the Houston area and it is expe… https://t.co/gChqDFstc6,NWS Fort Worth,
1094,1094,1102,1102.0,901790647119699970,http://twitter.com/JimCantore/statuses/901790647119699970,2017-08-27 12:56:59+00:00,original_tweet,jimcantore,21388284,2147,927490,True,2009-02-20T10:43:41.000Z,Location: Up to mother nature,animated_gif,['https://video.twimg.com/tweet_video/DIPNyepVwAAjaVG.mp4'],,yes,yes,yes,Incredible feed of moisture on the east side of a nearly stationary #Harvey creating the worst possible flood set u… https://t.co/tcFQqPY91k,Jim Cantore,
1095,1095,1103,1103.0,901791027601670144,http://twitter.com/weatherchannel/statuses/901791027601670144,2017-08-27 12:58:30+00:00,original_tweet,weatherchannel,20998647,6333,2945256,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DIPMgUrUwAADh2k.jpg'],,yes,yes,yes,HOUSTON: EMERGENCIA DE INUNDACIÓNES REPENTINAS. Si su casa se empieza a inundarse dirigirse al piso más alto o subi… https://t.co/hVRoAmYemD,The Weather Channel,
1096,1096,1104,1104.0,901792674067488768,http://twitter.com/weatherchannel/statuses/901792674067488768,2017-08-27 13:05:02+00:00,original_tweet,weatherchannel,20998647,6334,2945289,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DIPPqChVwAEK05C.jpg'],,yes,yes,yes,"Catastrophic, historic #flooding happening now in Houston – and the #Harvey death toll is rising.… https://t.co/wXJM9ubTsu",The Weather Channel,
1097,1097,1105,1105.0,901793242177523713,http://twitter.com/NWSSanAntonio/statuses/901793242177523713,2017-08-27 13:07:18+00:00,original_tweet,nwssanantonio,594749537,189,26529,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DIPQJ1hV4AI1Fc0.jpg'],,yes,yes,no,8:06a - Big 48 hr rainfall gradient of 1-2 inches in Western Travis County to 12-15 inches in Bastrop and Fayette C… https://t.co/hGixnHlrqP,NWS San Antonio,
1098,1098,1106,1106.0,901797463350054912,http://twitter.com/WeatherNation/statuses/901797463350054912,2017-08-27 13:24:04+00:00,original_tweet,weathernation,25531732,3852,129718,True,2009-03-20T16:42:05.000Z,,photo,['http://pbs.twimg.com/media/DIPTr1EUQAAwvht.jpg'],,yes,yes,yes,"Additional rainfall of 18"" - 24"" or more will be possible in southeast #Texas, including #Houston. Storm totals may… https://t.co/tGfzpcd3Ni",WeatherNation,
1099,1099,1107,1107.0,901797496963387394,http://twitter.com/NWSWGRFC/statuses/901797496963387394,2017-08-27 13:24:12+00:00,original_tweet,nwswgrfc,595563520,70,2502,True,2012-05-31T15:09:44.000Z,"Fort Worth, Texas",photo,['http://pbs.twimg.com/media/DIPT5lnUQAAC0Fv.jpg'],,yes,yes,yes,Rivers continue to rise and Major to Record Flooding is forecast. Monitor the #NWS &amp; Heed your Emergency Managers!… https://t.co/LviIDVaGUf,NWSWGRFC,
